state,category,date,disaster,disaster_info,designated_area,severity,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Leavenworth (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Lincoln (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Linn (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Logan (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Lyon (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,McPherson (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Marion (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Marshall (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Meade (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Miami (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Mitchell (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Montgomery (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Morris (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Morton (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Nemaha (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Neosho (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Ness (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Norton (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Osage (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Osborne (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Ottawa (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Pawnee (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Phillips (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Pottawatomie (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Pratt (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Rawlins (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Reno (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Republic (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Rice (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Riley (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Rooks (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Rush (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Russell (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Saline (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Scott (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Sedgwick (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Seward (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Shawnee (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Sheridan (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Sherman (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Smith (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Stafford (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Stanton (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Stevens (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Sumner (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Thomas (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Trego (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Wabaunsee (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Wallace (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Washington (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Wichita (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Wilson (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Woodson (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
KS,EM,2005-09-10,Hurricane,Hurricane Katrina Evacuation,Wyandotte (County),0.0,26.7,22.4,30.7,0.0,0.0,181.0,14.8,1014.8
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Adams (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Allegheny (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Armstrong (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Beaver (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Bedford (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Berks (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Blair (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Bradford (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Bucks (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Butler (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Cambria (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Cameron (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Carbon (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Centre (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Chester (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Clarion (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Clearfield (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Clinton (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Columbia (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Crawford (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Cumberland (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Dauphin (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Delaware (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Elk (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Erie (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Fayette (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Forest (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Franklin (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Fulton (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Greene (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Huntingdon (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Indiana (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Jefferson (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Juniata (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Lackawanna (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Lancaster (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Lawrence (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Lebanon (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Lehigh (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Luzerne (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Lycoming (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,McKean (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Mercer (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Mifflin (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Monroe (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Montgomery (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Montour (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Northampton (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Northumberland (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Perry (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Philadelphia (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Pike (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Potter (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Schuylkill (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Snyder (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Somerset (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Sullivan (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Susquehanna (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Tioga (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Union (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Venango (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Warren (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Washington (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Wayne (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Westmoreland (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,Wyoming (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
PA,EM,2005-09-10,Hurricane,Hurricane Katrina,York (County),0.0,21.0,15.4,27.1,0.0,0.0,,7.6,1022.1
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Aurora (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Beadle (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Bennett (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Bon Homme (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Brookings (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Brown (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Brule (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Buffalo (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Butte (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Campbell (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Charles Mix (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Clark (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Clay (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Codington (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Corson (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Custer (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Davison (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Day (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Deuel (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Dewey (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Douglas (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Edmunds (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Fall River (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Faulk (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Grant (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Gregory (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Haakon (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Hamlin (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Hand (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Hanson (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Harding (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Hughes (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Hutchinson (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Hyde (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Jackson (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Jerauld (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Jones (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Kingsbury (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Lake (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Lawrence (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Lincoln (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Lyman (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,McCook (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,McPherson (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Marshall (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Meade (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Mellette (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Miner (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Minnehaha (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Moody (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Pennington (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Perkins (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Potter (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Roberts (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Sanborn (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Oglala Lakota (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Spink (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Stanley (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Sully (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Todd (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Tripp (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Turner (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Union (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Walworth (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
SD,EM,2005-09-10,Coastal Storm,Hurricane Katrina Evacuation,Yankton (County),0.0,29.6,21.4,38.0,0.0,,179.0,23.7,1000.2
